Site,End_Date,Period,StatVar,value
dcid:geoId/20,2020-10-08,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,214
dcid:geoId/21,2020-10-06,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,166
dcid:geoId/22,2020-10-06,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,243
dcid:geoId/25,2020-10-01,P6D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,245
dcid:geoId/24,2020-10-05,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,61
dcid:geoId/23,2020-10-08,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,35
dcid:geoId/26,2020-10-02,P10D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,234
dcid:geoId/27,2020-10-06,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,93
dcid:geoId/29,2020-10-02,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,237
dcid:geoId/28,2020-10-06,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,40
dcid:geoId/30,2020-10-08,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,21
dcid:geoId/37,2020-10-02,P9D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,214
dcid:geoId/38,2020-10-05,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,2
dcid:geoId/31,2020-10-07,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,88
dcid:geoId/33,2020-10-01,P6D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,45
dcid:geoId/34,2020-10-07,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,162
dcid:geoId/35,2020-10-06,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,157
dcid:geoId/32,2020-09-26,P3D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,245
dcid:geoId/36,2020-10-07,P17D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,188
dcid:geoId/39,2020-10-08,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,144
dcid:geoId/40,2020-09-29,P6D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,235
dcid:geoId/41,2020-10-07,P17D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,21
dcid:geoId/42,2020-10-05,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,41
dcid:geoId/72,2020-09-28,P7D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,245
dcid:geoId/44,2020-10-08,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,32
dcid:geoId/45,2020-10-07,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,80
dcid:geoId/46,2020-10-04,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,6
dcid:geoId/47,2020-10-07,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,240
dcid:geoId/48,2020-10-05,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,249
dcid:geoId/49,2020-10-07,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,66
dcid:geoId/51,2020-10-05,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,13
dcid:geoId/50,2020-10-08,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,10
dcid:geoId/53,2020-10-08,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,140
dcid:geoId/55,2020-10-06,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,82
dcid:geoId/54,2020-10-08,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,28
dcid:geoId/56,2020-10-07,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,3
dcid:country/USA,2020-10-08,P18D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,6371
dcid:geoId/02,2020-10-21,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,13
dcid:geoId/01,2020-10-21,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,248
dcid:geoId/05,2020-10-22,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,168
dcid:geoId/04,2020-10-21,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,23
dcid:geoId/06,2020-10-13,P5D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,245
dcid:geoId/08,2020-10-19,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,242
dcid:geoId/09,2020-10-13,P5D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,246
dcid:geoId/11,2020-10-22,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,81
dcid:geoId/10,2020-10-22,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,45
dcid:geoId/12,2020-10-09,P1D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,246
dcid:geoId/13,2020-10-13,P7D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,249
dcid:geoId/15,2020-10-22,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,16
dcid:geoId/19,2020-10-22,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,21
dcid:geoId/16,2020-10-21,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,10
dcid:geoId/17,2020-10-13,P6D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,246
dcid:geoId/18,2020-10-20,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,18
dcid:geoId/20,2020-10-22,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,239
dcid:geoId/21,2020-10-16,P9D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,39
dcid:geoId/22,2020-10-19,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,245
dcid:geoId/25,2020-10-13,P4D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,243
dcid:geoId/24,2020-10-21,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,40
dcid:geoId/23,2020-10-22,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,35
dcid:geoId/26,2020-10-16,P10D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,244
dcid:geoId/27,2020-10-22,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,97
dcid:geoId/29,2020-10-15,P8D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,243
dcid:geoId/28,2020-10-20,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,47
dcid:geoId/30,2020-10-21,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,26
dcid:geoId/37,2020-10-19,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,249
dcid:geoId/38,2020-10-16,P10D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,4
dcid:geoId/31,2020-10-21,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,109
dcid:geoId/33,2020-10-15,P6D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,38
dcid:geoId/34,2020-10-21,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,145
dcid:geoId/35,2020-10-20,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,197
dcid:geoId/32,2020-10-16,P10D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,245
dcid:geoId/36,2020-10-21,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,221
dcid:geoId/39,2020-10-22,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,121
dcid:geoId/40,2020-10-14,P7D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,245
dcid:geoId/41,2020-10-19,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,46
dcid:geoId/42,2020-10-21,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,54
dcid:geoId/72,2020-10-13,P8D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,245
dcid:geoId/44,2020-10-22,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,26
dcid:geoId/45,2020-10-21,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,82
dcid:geoId/46,2020-10-22,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,3
dcid:geoId/47,2020-10-15,P8D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,243
dcid:geoId/48,2020-10-19,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,246
dcid:geoId/49,2020-10-21,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,80
dcid:geoId/51,2020-10-21,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,19
dcid:geoId/50,2020-10-22,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,16
dcid:geoId/53,2020-10-21,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,136
dcid:geoId/55,2020-10-22,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,58
dcid:geoId/54,2020-10-22,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,39
dcid:geoId/56,2020-10-21,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,5
dcid:country/USA,2020-10-22,P17D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,6487
dcid:geoId/02,2020-11-13,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,27
dcid:geoId/01,2020-11-09,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,415
dcid:geoId/05,2020-11-06,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,193
dcid:geoId/04,2020-11-10,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,382
dcid:geoId/06,2020-11-12,P17D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,321
dcid:geoId/08,2020-11-13,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,324
dcid:geoId/09,2020-11-14,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,305
dcid:geoId/11,2020-11-11,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,161
dcid:geoId/10,2020-11-09,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,61
dcid:geoId/12,2020-11-04,P8D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,360
dcid:geoId/13,2020-11-13,P17D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,327
dcid:geoId/15,2020-11-15,P17D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,28
dcid:geoId/19,2020-11-13,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,69
dcid:geoId/16,2020-11-13,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,40
dcid:geoId/17,2020-11-07,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,327
dcid:geoId/18,2020-11-11,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,18
dcid:geoId/20,2020-11-15,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,317
dcid:geoId/21,2020-11-10,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,162
dcid:geoId/22,2020-11-14,P17D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,327
dcid:geoId/25,2020-11-11,P9D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,118
dcid:geoId/24,2020-11-11,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,74
dcid:geoId/23,2020-11-13,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,27
dcid:geoId/26,2020-11-13,P18D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,58
dcid:geoId/27,2020-11-13,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,122
dcid:geoId/29,2020-11-10,P8D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,72
dcid:geoId/28,2020-11-09,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,213
dcid:geoId/30,2020-11-13,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,23
dcid:geoId/37,2020-11-10,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,394
dcid:geoId/38,2020-11-09,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,4
dcid:geoId/31,2020-11-14,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,101
dcid:geoId/33,2020-11-07,P5D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,52
dcid:geoId/34,2020-11-11,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,234
dcid:geoId/35,2020-11-15,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,226
dcid:geoId/32,2020-11-09,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,151
dcid:geoId/36,2020-11-15,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,311
dcid:geoId/39,2020-11-10,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,168
dcid:geoId/40,2020-11-13,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,324
dcid:geoId/41,2020-11-13,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,80
dcid:geoId/42,2020-11-09,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,210
dcid:geoId/72,2020-11-14,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,324
dcid:geoId/44,2020-11-13,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,91
dcid:geoId/45,2020-11-11,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,446
dcid:geoId/46,2020-11-10,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,5
dcid:geoId/47,2020-11-10,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,309
dcid:geoId/48,2020-11-11,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,16
dcid:geoId/49,2020-11-09,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,32
dcid:geoId/51,2020-11-11,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,19
dcid:geoId/50,2020-11-13,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,11
dcid:geoId/53,2020-11-13,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,253
dcid:geoId/55,2020-11-10,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,53
dcid:geoId/54,2020-11-15,P17D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,20
dcid:geoId/56,2020-11-10,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,16
dcid:country/USA,2020-11-15,P21D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,8721
dcid:geoId/02,2020-11-28,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,12
dcid:geoId/01,2020-11-24,P10D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,347
dcid:geoId/05,2020-11-25,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,271
dcid:geoId/04,2020-11-25,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,127
dcid:geoId/06,2020-11-20,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,312
dcid:geoId/08,2020-11-27,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,319
dcid:geoId/09,2020-11-28,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,323
dcid:geoId/11,2020-11-23,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,56
dcid:geoId/10,2020-11-27,P17D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,81
dcid:geoId/12,2020-11-20,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,423
dcid:geoId/13,2020-11-23,P8D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,321
dcid:geoId/15,2020-11-25,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,27
dcid:geoId/19,2020-11-27,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,34
dcid:geoId/16,2020-11-27,P10D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,7
dcid:geoId/17,2020-11-25,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,488
dcid:geoId/18,2020-11-25,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,15
dcid:geoId/20,2020-11-28,P19D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,252
dcid:geoId/21,2020-11-25,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,91
dcid:geoId/22,2020-11-26,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,321
dcid:geoId/25,2020-11-28,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,132
dcid:geoId/24,2020-11-26,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,105
dcid:geoId/23,2020-11-27,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,24
dcid:geoId/26,2020-11-25,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,21
dcid:geoId/27,2020-11-27,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,170
dcid:geoId/29,2020-11-25,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,132
dcid:geoId/28,2020-11-24,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,257
dcid:geoId/30,2020-11-25,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,11
dcid:geoId/37,2020-11-23,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,380
dcid:geoId/38,2020-11-24,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,0
dcid:geoId/31,2020-11-27,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,65
dcid:geoId/33,2020-11-27,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,69
dcid:geoId/34,2020-11-26,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,275
dcid:geoId/35,2020-11-29,P17D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,115
dcid:geoId/32,2020-11-25,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,62
dcid:geoId/36,2020-11-28,P17D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,298
dcid:geoId/39,2020-11-25,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,83
dcid:geoId/40,2020-11-17,P3D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,112
dcid:geoId/41,2020-11-20,P4D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,0
dcid:geoId/42,2020-11-27,P18D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,215
dcid:geoId/72,2020-11-28,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,295
dcid:geoId/44,2020-11-27,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,72
dcid:geoId/45,2020-11-23,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,326
dcid:geoId/46,2020-11-25,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,9
dcid:geoId/47,2020-11-25,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,350
dcid:geoId/48,2020-11-25,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,23
dcid:geoId/49,2020-11-25,P13D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,12
dcid:geoId/51,2020-11-26,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,28
dcid:geoId/50,2020-11-28,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,13
dcid:geoId/53,2020-11-23,P4D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,0
dcid:geoId/55,2020-11-25,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,81
dcid:geoId/54,2020-11-27,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,32
dcid:geoId/56,2020-11-25,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,25
dcid:country/USA,2020-11-29,P20D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,7619
dcid:geoId/02,2020-12-07,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,9
dcid:geoId/01,2020-12-08,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,208
dcid:geoId/05,2020-12-09,P14D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,179
dcid:geoId/04,2020-12-08,P8D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,115
dcid:geoId/06,2020-12-03,P10D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,320
dcid:geoId/08,2020-12-11,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,276
dcid:geoId/09,2020-12-11,P11D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,323
dcid:geoId/11,2020-12-05,P12D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,109
dcid:geoId/10,2020-12-10,P16D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,112
dcid:geoId/12,2020-12-02,P2D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,196
dcid:geoId/13,2020-12-10,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,322
dcid:geoId/15,2020-12-12,P15D,dcs:Count_Years0To17_MedicalConditionIncident_COVID_19_Seroprevalence,38
